141370at33090	Fragmented	Z_mays_g034239.t1	170.2	143	https://v10-1.orthodb.org/?query=141370at33090	Integral membrane protein TerC
141861at33090	Missing
142077at33090	Duplicated	Z_mays_g031431.t1	217.1	219	https://v10-1.orthodb.org/?query=142077at33090	Chlorophyll A-B binding protein
142077at33090	Duplicated	Z_mays_g031144.t1	219.4	208	https://v10-1.orthodb.org/?query=142077at33090	Chlorophyll A-B binding protein
142077at33090	Duplicated	Z_mays_g033189.t1	213.9	204	https://v10-1.orthodb.org/?query=142077at33090	Chlorophyll A-B binding protein
142077at33090	Duplicated	Z_mays_g004429.t1	217.5	203	https://v10-1.orthodb.org/?query=142077at33090	Chlorophyll A-B binding protein
142077at33090	Duplicated	Z_mays_g004426.t1	217.4	203	https://v10-1.orthodb.org/?query=142077at33090	Chlorophyll A-B binding protein
142077at33090	Duplicated	Z_mays_g034462.t1	216.7	202	https://v10-1.orthodb.org/?query=142077at33090	Chlorophyll A-B binding protein
142077at33090	Duplicated	Z_mays_g017044.t1	216.6	202	https://v10-1.orthodb.org/?query=142077at33090	Chlorophyll A-B binding protein
142077at33090	Duplicated	Z_mays_g017050.t1	216.4	202	https://v10-1.orthodb.org/?query=142077at33090	Chlorophyll A-B binding protein
142382at33090	Complete	Z_mays_g029330.t1	226.2	167	https://v10-1.orthodb.org/?query=142382at33090	PDZ domain
142433at33090	Fragmented	Z_mays_g004748.t1	125.1	115	https://v10-1.orthodb.org/?query=142433at33090	tRNA/rRNA methyltransferase, SpoU type
143102at33090	Missing
143347at33090	Missing
143963at33090	Fragmented	Z_mays_g009859.t1	187.2	133	https://v10-1.orthodb.org/?query=143963at33090	SnoaL-like domain
143978at33090	Fragmented	Z_mays_g009226.t1	477.6	329	https://v10-1.orthodb.org/?query=143978at33090	Tetratricopeptide repeat
144144at33090	Complete	Z_mays_g009482.t1	270.5	181	https://v10-1.orthodb.org/?query=144144at33090	CAP Gly-rich domain
144680at33090	Complete	Z_mays_g000230.t1	274.3	214	https://v10-1.orthodb.org/?query=144680at33090	Ankyrin repeat-containing domain
144716at33090	Complete	Z_mays_g005998.t1	225.7	152	https://v10-1.orthodb.org/?query=144716at33090	CAAX prenyl protease 2
144765at33090	Complete	Z_mays_g024387.t1	312.6	202	https://v10-1.orthodb.org/?query=144765at33090	DNA glycosylase
144990at33090	Complete	Z_mays_g026460.t1	380.7	251	https://v10-1.orthodb.org/?query=144990at33090	Squalene/phytoene synthase
145061at33090	Fragmented	Z_mays_g001338.t1	527.5	304	https://v10-1.orthodb.org/?query=145061at33090	Tetratricopeptide repeat
145734at33090	Complete	Z_mays_g025391.t1	460.8	264	https://v10-1.orthodb.org/?query=145734at33090	Methyltransferase type 11
146354at33090	Complete	Z_mays_g031064.t1	260.4	190	https://v10-1.orthodb.org/?query=146354at33090	Thioredoxin
146469at33090	Complete	Z_mays_g035000.t1	320.2	212	https://v10-1.orthodb.org/?query=146469at33090	Enoyl-CoA hydratase/isomerase
146772at33090	Complete	Z_mays_g005782.t1	386.8	242	https://v10-1.orthodb.org/?query=146772at33090	Pantoate-beta-alanine ligase
146921at33090	Complete	Z_mays_g026565.t1	329.2	209	https://v10-1.orthodb.org/?query=146921at33090	Magnesium-protoporphyrin IX methyltransferase
147083at33090	Fragmented	Z_mays_g014091.t1	121.7	111	https://v10-1.orthodb.org/?query=147083at33090	NAD(P)-binding domain superfamily
147262at33090	Missing
148236at33090	Fragmented	Z_mays_g006040.t1	68.1	80	https://v10-1.orthodb.org/?query=148236at33090	Uncharacterised protein family UPF0454
148539at33090	Fragmented	Z_mays_g018609.t1	328.1	207	https://v10-1.orthodb.org/?query=148539at33090	GTP binding domain
148839at33090	Fragmented	Z_mays_g030320.t1	312.7	197	https://v10-1.orthodb.org/?query=148839at33090	Proteasome component (PCI) domain
149782at33090	Missing
150470at33090	Fragmented	Z_mays_g022535.t1	84.9	58	https://v10-1.orthodb.org/?query=150470at33090	Protein HGH1 N-terminal
150559at33090	Missing
152317at33090	Fragmented	Z_mays_g006762.t1	157.6	134	https://v10-1.orthodb.org/?query=152317at33090	Translation initiation factor 3
153820at33090	Fragmented	Z_mays_g017106.t1	172.7	153	https://v10-1.orthodb.org/?query=153820at33090	LPPG:FO 2-phospho-L-lactate transferase CofD/UPF0052
154870at33090	Fragmented	Z_mays_g019635.t1	289.7	300	https://v10-1.orthodb.org/?query=154870at33090	Nicastrin
155102at33090	Missing
156843at33090	Missing
156887at33090	Fragmented	Z_mays_g035549.t1	233.6	131	https://v10-1.orthodb.org/?query=156887at33090	ABC transporter, conserved site
158492at33090	Complete	Z_mays_g038302.t1	327.0	176	https://v10-1.orthodb.org/?query=158492at33090	Ribosome biogenesis protein
158957at33090	Fragmented	Z_mays_g017762.t1	81.1	77	https://v10-1.orthodb.org/?query=158957at33090	HAD superfamily
160064at33090	Complete	Z_mays_g007185.t1	291.1	191	https://v10-1.orthodb.org/?query=160064at33090	Electron transfer flavoprotein, beta subunit
160610at33090	Missing
160680at33090	Missing
161054at33090	Complete	Z_mays_g002808.t1	244.2	202	https://v10-1.orthodb.org/?query=161054at33090	Methyltransferase small domain
161066at33090	Missing
161269at33090	Complete	Z_mays_g035570.t1	214.4	160	https://v10-1.orthodb.org/?query=161269at33090	Deoxycytidylate deaminase domain
161309at33090	Complete	Z_mays_g007947.t1	322.2	240	https://v10-1.orthodb.org/?query=161309at33090	Calycin
161559at33090	Complete	Z_mays_g011768.t1	321.0	201	https://v10-1.orthodb.org/?query=161559at33090	Protein prenyltransferase, alpha subunit
161966at33090	Fragmented	Z_mays_g017666.t1	116.1	86	https://v10-1.orthodb.org/?query=161966at33090	RNA-binding S4 domain
162794at33090	Fragmented	Z_mays_g025655.t1	280.2	155	https://v10-1.orthodb.org/?query=162794at33090	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase
163097at33090	Missing
163701at33090	Missing
163833at33090	Complete	Z_mays_g027500.t1	604.9	354	https://v10-1.orthodb.org/?query=163833at33090	THIF-type NAD/FAD binding fold
164019at33090	Complete	Z_mays_g020021.t1	259.4	217	https://v10-1.orthodb.org/?query=164019at33090	Aminotransferase class IV
164280at33090	Complete	Z_mays_g011150.t1	275.6	147	https://v10-1.orthodb.org/?query=164280at33090	Pre-mRNA-splicing factor 38
164556at33090	Fragmented	Z_mays_g028602.t1	82.8	66	https://v10-1.orthodb.org/?query=164556at33090	Putative rRNA methylase
165103at33090	Fragmented	Z_mays_g006274.t1	164.3	117	https://v10-1.orthodb.org/?query=165103at33090	Carbon-nitrogen hydrolase
166645at33090	Fragmented	Z_mays_g013171.t1	541.9	479	https://v10-1.orthodb.org/?query=166645at33090	Sister chromatid cohesion protein
166660at33090	Complete	Z_mays_g027665.t1	224.5	144	https://v10-1.orthodb.org/?query=166660at33090	ATP-dependent helicase/deoxyribonuclease subunit B
167076at33090	Fragmented	Z_mays_g000118.t1	95.8	76	https://v10-1.orthodb.org/?query=167076at33090	Oxoglutarate/iron-dependent dioxygenase
167217at33090	Complete	Z_mays_g021265.t1	414.4	217	https://v10-1.orthodb.org/?query=167217at33090	tRNA (guanine-N(7)-)-methyltransferase
167325at33090	Complete	Z_mays_g001393.t1	127.1	127	https://v10-1.orthodb.org/?query=167325at33090	Unnamed product
167809at33090	Complete	Z_mays_g021574.t1	267.2	138	https://v10-1.orthodb.org/?query=167809at33090	Peptidyl-prolyl cis-trans isomerase
167850at33090	Fragmented	Z_mays_g007767.t1	76.5	71	https://v10-1.orthodb.org/?query=167850at33090	Autophagy-related protein 3
167932at33090	Missing
168269at33090	Complete	Z_mays_g004551.t1	394.4	225	https://v10-1.orthodb.org/?query=168269at33090	P-loop containing nucleoside triphosphate hydrolase
168270at33090	Complete	Z_mays_g024690.t1	373.7	236	https://v10-1.orthodb.org/?query=168270at33090	Tab2-like
168563at33090	Complete	Z_mays_g019070.t1	129.9	133	https://v10-1.orthodb.org/?query=168563at33090	Tetratricopeptide repeat
169007at33090	Fragmented	Z_mays_g012320.t1	122.2	65	https://v10-1.orthodb.org/?query=169007at33090	tRNA/rRNA methyltransferase, SpoU type
170939at33090	Complete	Z_mays_g007703.t1	380.0	184	https://v10-1.orthodb.org/?query=170939at33090	ATPase, AAA-type, conserved site
170945at33090	Complete	Z_mays_g024810.t1	520.8	328	https://v10-1.orthodb.org/?query=170945at33090	Helicase, C-terminal
171195at33090	Complete	Z_mays_g023397.t1	297.5	194	https://v10-1.orthodb.org/?query=171195at33090	urease accessory protein F
171627at33090	Complete	Z_mays_g000901.t1	150.1	138	https://v10-1.orthodb.org/?query=171627at33090	OPI10 family
171708at33090	Fragmented	Z_mays_g016884.t1	144.7	174	https://v10-1.orthodb.org/?query=171708at33090	WD40-repeat-containing domain
171767at33090	Missing
172000at33090	Fragmented	Z_mays_g023289.t1	257.6	161	https://v10-1.orthodb.org/?query=172000at33090	Ribosomal RNA small subunit methyltransferase H
172535at33090	Complete	Z_mays_g038487.t1	46.1	367	https://v10-1.orthodb.org/?query=172535at33090	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial
172666at33090	Missing
173119at33090	Complete	Z_mays_g024419.t1	233.8	182	https://v10-1.orthodb.org/?query=173119at33090	DNA recombination and repair protein Rad51-like, C-terminal
173143at33090	Complete	Z_mays_g035266.t1	189.6	126	https://v10-1.orthodb.org/?query=173143at33090	Nucleoporin, NSP1-like, C-terminal
173477at33090	Complete	Z_mays_g017127.t1	246.0	156	https://v10-1.orthodb.org/?query=173477at33090	PITH domain
173581at33090	Complete	Z_mays_g013116.t1	314.5	225	https://v10-1.orthodb.org/?query=173581at33090	TatD family
174202at33090	Fragmented	Z_mays_g009033.t1	135.7	93	https://v10-1.orthodb.org/?query=174202at33090	RNA methyltransferase RlmH
174213at33090	Missing
174767at33090	Complete	Z_mays_g034628.t1	375.1	200	https://v10-1.orthodb.org/?query=174767at33090	Histidine phosphatase superfamily
175583at33090	Fragmented	Z_mays_g025608.t1	93.6	90	https://v10-1.orthodb.org/?query=175583at33090	Plastid lipid-associated protein/fibrillin conserved domain
175792at33090	Fragmented	Z_mays_g021942.t1	81.1	70	https://v10-1.orthodb.org/?query=175792at33090	Winged helix-like DNA-binding domain superfamily
175963at33090	Complete	Z_mays_g012891.t1	357.9	202	https://v10-1.orthodb.org/?query=175963at33090	Plastid lipid-associated protein/fibrillin conserved domain
176016at33090	Missing
176328at33090	Missing
177296at33090	Fragmented	Z_mays_g026720.t1	130.8	85	https://v10-1.orthodb.org/?query=177296at33090	Methyltransferase domain
177720at33090	Fragmented	Z_mays_g012014.t1	181.5	183	https://v10-1.orthodb.org/?query=177720at33090	Transglutaminase-like
177964at33090	Complete	Z_mays_g003649.t1	321.2	164	https://v10-1.orthodb.org/?query=177964at33090	Peptidylprolyl isomerase
178386at33090	Fragmented	Z_mays_g030145.t1	214.7	157	https://v10-1.orthodb.org/?query=178386at33090	Glucose-6-phosphate 1-epimerase
179975at33090	Missing
180408at33090	Complete	Z_mays_g020307.t1	276.5	163	https://v10-1.orthodb.org/?query=180408at33090	Cofactor assembly of complex C subunit B, CCB1
180466at33090	Complete	Z_mays_g023367.t1	328.7	191	https://v10-1.orthodb.org/?query=180466at33090	Copper chaperone SCO1/SenC
180674at33090	Missing
181108at33090	Complete	Z_mays_g009032.t1	273.0	170	https://v10-1.orthodb.org/?query=181108at33090	Plastid lipid-associated protein/fibrillin conserved domain
182493at33090	Complete	Z_mays_g032362.t1	202.7	158	https://v10-1.orthodb.org/?query=182493at33090	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
182513at33090	Duplicated	Z_mays_g038404.t1	451.9	280	https://v10-1.orthodb.org/?query=182513at33090	Protohaem IX farnesyltransferase
182513at33090	Duplicated	Z_mays_g000481.t1	407.2	280	https://v10-1.orthodb.org/?query=182513at33090	Protohaem IX farnesyltransferase
182936at33090	Missing
182952at33090	Fragmented	Z_mays_g028714.t1	151.0	137	https://v10-1.orthodb.org/?query=182952at33090	Transcriptional regulator TACO1-like
183313at33090	Fragmented	Z_mays_g000107.t1	274.9	156	https://v10-1.orthodb.org/?query=183313at33090	Protein-ribulosamine 3-kinase, chloroplastic
183396at33090	Complete	Z_mays_g008394.t1	188.4	111	https://v10-1.orthodb.org/?query=183396at33090	Protein of unknown function DUF393
183719at33090	Missing
183931at33090	Missing
184066at33090	Complete	Z_mays_g016046.t1	107.5	90	https://v10-1.orthodb.org/?query=184066at33090	Protein of unknown function DUF3593
184405at33090	Complete	Z_mays_g006435.t1	423.3	307	https://v10-1.orthodb.org/?query=184405at33090	DNA glycosylase
184776at33090	Complete	Z_mays_g001355.t1	268.4	155	https://v10-1.orthodb.org/?query=184776at33090	NIF system FeS cluster assembly, NifU, C-terminal
185172at33090	Missing
185214at33090	Fragmented	Z_mays_g022298.t1	109.4	96	https://v10-1.orthodb.org/?query=185214at33090	Plastid lipid-associated protein/fibrillin conserved domain
185696at33090	Complete	Z_mays_g011771.t1	624.7	444	https://v10-1.orthodb.org/?query=185696at33090	TCF25/Rqc1
185941at33090	Fragmented	Z_mays_g036084.t1	82.8	68	https://v10-1.orthodb.org/?query=185941at33090	PsbP, C-terminal
186340at33090	Complete	Z_mays_g002518.t1	340.9	179	https://v10-1.orthodb.org/?query=186340at33090	PsbP, C-terminal
187462at33090	Missing
187866at33090	Complete	Z_mays_g017239.t1	162.2	159	https://v10-1.orthodb.org/?query=187866at33090	DTW
187914at33090	Complete	Z_mays_g014882.t1	360.0	272	https://v10-1.orthodb.org/?query=187914at33090	Mur ligase, central
188180at33090	Missing
188436at33090	Fragmented	Z_mays_g034834.t1	208.2	107	https://v10-1.orthodb.org/?query=188436at33090	Mpv17/PMP22
188583at33090	Complete	Z_mays_g003887.t1	283.7	197	https://v10-1.orthodb.org/?query=188583at33090	RuvA domain 2-like
188938at33090	Missing
189891at33090	Complete	Z_mays_g016841.t1	360.6	210	https://v10-1.orthodb.org/?query=189891at33090	Tetrapyrrole methylase
190390at33090	Duplicated	Z_mays_g025081.t1	97.3	194	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g008748.t1	105.3	193	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g001621.t1	106.0	192	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g001622.t1	105.9	192	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g000138.t1	98.6	192	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g012570.t1	97.6	191	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g031588.t1	106.9	190	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g020047.t1	106.4	190	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g006524.t1	96.1	189	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g036766.t1	103.4	188	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g024124.t1	99.4	188	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g012633.t1	112.0	187	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g009456.t1	98.6	187	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g020046.t1	108.4	186	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g001178.t1	107.0	185	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g034186.t1	102.5	185	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g031987.t1	96.8	185	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g036767.t1	101.9	183	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g012571.t1	96.8	183	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g027134.t1	103.0	182	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
190390at33090	Duplicated	Z_mays_g006169.t1	103.1	181	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
191125at33090	Fragmented	Z_mays_g026802.t1	292.2	178	https://v10-1.orthodb.org/?query=191125at33090	RNA-binding S4 domain
191396at33090	Complete	Z_mays_g034494.t1	307.4	208	https://v10-1.orthodb.org/?query=191396at33090	C-5 cytosine methyltransferase
191581at33090	Complete	Z_mays_g033446.t1	395.2	222	https://v10-1.orthodb.org/?query=191581at33090	TPM domain
192090at33090	Fragmented	Z_mays_g007036.t1	440.4	321	https://v10-1.orthodb.org/?query=192090at33090	MIF4G-like domain superfamily
192376at33090	Complete	Z_mays_g009048.t1	178.7	106	https://v10-1.orthodb.org/?query=192376at33090	Peptidyl-tRNA hydrolase II domain superfamily
192456at33090	Complete	Z_mays_g003085.t1	131.9	159	https://v10-1.orthodb.org/?query=192456at33090	OTU domain
192750at33090	Fragmented	Z_mays_g036234.t1	236.7	126	https://v10-1.orthodb.org/?query=192750at33090	ATP-dependent Clp protease proteolytic subunit
193351at33090	Complete	Z_mays_g013566.t1	114.5	109	https://v10-1.orthodb.org/?query=193351at33090	Protein of unknown function DUF393
193437at33090	Complete	Z_mays_g009867.t1	207.3	132	https://v10-1.orthodb.org/?query=193437at33090	Molybdopterin cofactor biosynthesis C (MoaC) domain
193683at33090	Complete	Z_mays_g003490.t1	199.1	127	https://v10-1.orthodb.org/?query=193683at33090	Multiple myeloma tumor-associated protein 2-like
193777at33090	Complete	Z_mays_g008823.t1	429.9	248	https://v10-1.orthodb.org/?query=193777at33090	Peptidase M41-like
193982at33090	Missing
194002at33090	Missing
194293at33090	Complete	Z_mays_g023468.t1	109.5	183	https://v10-1.orthodb.org/?query=194293at33090	rRNA adenine N(6)-methyltransferase
194372at33090	Missing
194467at33090	Complete	Z_mays_g021237.t1	317.7	179	https://v10-1.orthodb.org/?query=194467at33090	Protein of unknown function DUF4079
195185at33090	Missing
195354at33090	Complete	Z_mays_g021870.t1	191.5	158	https://v10-1.orthodb.org/?query=195354at33090	DNA glycosylase
195527at33090	Fragmented	Z_mays_g001664.t1	145.0	135	https://v10-1.orthodb.org/?query=195527at33090	tRNA pseudouridine synthase
195843at33090	Complete	Z_mays_g011042.t1	186.1	149	https://v10-1.orthodb.org/?query=195843at33090	Meiotic nuclear division protein 1 homolog
196198at33090	Complete	Z_mays_g003807.t1	150.2	95	https://v10-1.orthodb.org/?query=196198at33090	Thioredoxin
196248at33090	Missing
196324at33090	Fragmented	Z_mays_g034958.t1	44.0	114	https://v10-1.orthodb.org/?query=196324at33090	Alpha/Beta hydrolase fold
196325at33090	Complete	Z_mays_g031823.t1	247.1	241	https://v10-1.orthodb.org/?query=196325at33090	WD40 repeat
196410at33090	Fragmented	Z_mays_g005339.t1	226.8	141	https://v10-1.orthodb.org/?query=196410at33090	Alpha-N-methyltransferase NTM1
196443at33090	Complete	Z_mays_g032497.t1	116.5	90	https://v10-1.orthodb.org/?query=196443at33090	Pentapeptide repeat
196490at33090	Missing
196512at33090	Missing
196850at33090	Fragmented	Z_mays_g036228.t1	127.1	72	https://v10-1.orthodb.org/?query=196850at33090	Ribosome-binding factor A
196873at33090	Missing
196991at33090	Complete	Z_mays_g003095.t1	196.9	179	https://v10-1.orthodb.org/?query=196991at33090	G-patch domain
197780at33090	Complete	Z_mays_g031648.t1	250.5	150	https://v10-1.orthodb.org/?query=197780at33090	tRNA/rRNA methyltransferase, SpoU type
197838at33090	Complete	Z_mays_g028495.t1	143.4	104	https://v10-1.orthodb.org/?query=197838at33090	Predicted protein
198012at33090	Complete	Z_mays_g013523.t1	156.4	111	https://v10-1.orthodb.org/?query=198012at33090	D-aminoacyl-tRNA deacylase
198570at33090	Complete	Z_mays_g007488.t1	248.6	221	https://v10-1.orthodb.org/?query=198570at33090	F-box domain
199163at33090	Missing
199618at33090	Complete	Z_mays_g027939.t1	383.7	282	https://v10-1.orthodb.org/?query=199618at33090	tRNA (guanine(26)-N(2))-dimethyltransferase
199795at33090	Missing
200316at33090	Fragmented	Z_mays_g012168.t1	172.9	130	https://v10-1.orthodb.org/?query=200316at33090	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
200488at33090	Fragmented	Z_mays_g038136.t1	145.9	99	https://v10-1.orthodb.org/?query=200488at33090	5'-3' exonuclease, alpha-helical arch, N-terminal
200499at33090	Missing
200687at33090	Complete	Z_mays_g022325.t1	323.0	180	https://v10-1.orthodb.org/?query=200687at33090	Pentapeptide repeat
201861at33090	Complete	Z_mays_g031214.t1	360.6	229	https://v10-1.orthodb.org/?query=201861at33090	Ubiquinol-cytochrome c chaperone, CBP3
202025at33090	Complete	Z_mays_g032406.t1	256.1	157	https://v10-1.orthodb.org/?query=202025at33090	Microbial collagenase
203023at33090	Complete	Z_mays_g005519.t1	425.7	132	https://v10-1.orthodb.org/?query=203023at33090	Rubredoxin domain
203383at33090	Complete	Z_mays_g035979.t1	345.6	217	https://v10-1.orthodb.org/?query=203383at33090	Replication termination factor 2
203818at33090	Complete	Z_mays_g027977.t1	164.4	113	https://v10-1.orthodb.org/?query=203818at33090	Ribosome biogenesis protein Nop16
204117at33090	Missing
204880at33090	Complete	Z_mays_g005770.t1	225.1	162	https://v10-1.orthodb.org/?query=204880at33090	Protein of unknown function DUF2301
205308at33090	Missing
206164at33090	Missing
206170at33090	Fragmented	Z_mays_g038485.t1	125.8	78	https://v10-1.orthodb.org/?query=206170at33090	uncharacterized protein LOC103486501
207179at33090	Fragmented	Z_mays_g004148.t1	152.1	147	https://v10-1.orthodb.org/?query=207179at33090	Peroxisome biogenesis protein 12
207898at33090	Missing
208706at33090	Duplicated	Z_mays_g025882.t2	124.2	138	https://v10-1.orthodb.org/?query=208706at33090	Ribosome recycling factor
208706at33090	Duplicated	Z_mays_g025882.t1	123.1	138	https://v10-1.orthodb.org/?query=208706at33090	Ribosome recycling factor
208707at33090	Complete	Z_mays_g030458.t1	64.3	46	https://v10-1.orthodb.org/?query=208707at33090	Heat shock protein DnaJ, cysteine-rich domain superfamily
208849at33090	Duplicated	Z_mays_g026943.t1	117.8	72	https://v10-1.orthodb.org/?query=208849at33090	LSM domain, eukaryotic/archaea-type
208849at33090	Duplicated	Z_mays_g022653.t1	100.8	62	https://v10-1.orthodb.org/?query=208849at33090	LSM domain, eukaryotic/archaea-type
209015at33090	Fragmented	Z_mays_g024701.t1	244.8	124	https://v10-1.orthodb.org/?query=209015at33090	Nuclear cap-binding protein subunit 2
209301at33090	Fragmented	Z_mays_g019239.t1	97.8	112	https://v10-1.orthodb.org/?query=209301at33090	Tetratricopeptide repeat
209302at33090	Missing
209516at33090	Missing
210493at33090	Missing
210551at33090	Complete	Z_mays_g021721.t1	307.3	177	https://v10-1.orthodb.org/?query=210551at33090	Thioredoxin
210557at33090	Fragmented	Z_mays_g005000.t1	89.5	84	https://v10-1.orthodb.org/?query=210557at33090	Protein of unknown function DUF3054
210851at33090	Fragmented	Z_mays_g002897.t1	194.4	98	https://v10-1.orthodb.org/?query=210851at33090	Glyoxalase/fosfomycin resistance/dioxygenase domain
211645at33090	Fragmented	Z_mays_g027477.t1	138.3	96	https://v10-1.orthodb.org/?query=211645at33090	rRNA small subunit methyltransferase G
212331at33090	Fragmented	Z_mays_g029719.t1	321.1	217	https://v10-1.orthodb.org/?query=212331at33090	Nucleoporin Nup54, alpha-helical domain
212845at33090	Complete	Z_mays_g015322.t1	237.9	173	https://v10-1.orthodb.org/?query=212845at33090	PsbP, C-terminal
213827at33090	Missing
213828at33090	Complete	Z_mays_g038399.t1	208.1	120	https://v10-1.orthodb.org/?query=213828at33090	Domain of unknown function DUF304
214313at33090	Missing
215062at33090	Fragmented	Z_mays_g038306.t1	139.0	106	https://v10-1.orthodb.org/?query=215062at33090	N-acetyltransferase 9-like
215487at33090	Complete	Z_mays_g004737.t1	80.2	83	https://v10-1.orthodb.org/?query=215487at33090	RecQ-mediated genome instability protein 2
215817at33090	Duplicated	Z_mays_g030634.t1	404.0	283	https://v10-1.orthodb.org/?query=215817at33090	RNA recognition motif domain
215817at33090	Duplicated	Z_mays_g036109.t1	396.4	283	https://v10-1.orthodb.org/?query=215817at33090	RNA recognition motif domain
216228at33090	Missing
216601at33090	Fragmented	Z_mays_g000094.t1	122.4	89	https://v10-1.orthodb.org/?query=216601at33090	Pyridoxamine 5'-phosphate oxidase, Alr4036 family, FMN-binding domain
217014at33090	Complete	Z_mays_g008759.t1	268.1	167	https://v10-1.orthodb.org/?query=217014at33090	Cofactor assembly of complex C subunit B, CCB2/CCB4
217521at33090	Fragmented	Z_mays_g016118.t1	59.3	89	https://v10-1.orthodb.org/?query=217521at33090	CDP-alcohol phosphatidyltransferase
218947at33090	Complete	Z_mays_g010117.t1	192.2	109	https://v10-1.orthodb.org/?query=218947at33090	Domain of unknown function DUF1279
219128at33090	Missing
219839at33090	Missing
220165at33090	Fragmented	Z_mays_g029283.t1	138.3	103	https://v10-1.orthodb.org/?query=220165at33090	Dimethylallyl, adenosine tRNA methylthiotransferase
220316at33090	Fragmented	Z_mays_g017062.t1	124.9	75	https://v10-1.orthodb.org/?query=220316at33090	Co-chaperone Hsc20
220587at33090	Complete	Z_mays_g014865.t1	148.6	162	https://v10-1.orthodb.org/?query=220587at33090	Protein OS9-like
220589at33090	Fragmented	Z_mays_g031076.t1	279.6	220	https://v10-1.orthodb.org/?query=220589at33090	Rubisco LSMT, substrate-binding domain
220981at33090	Complete	Z_mays_g030434.t1	253.0	172	https://v10-1.orthodb.org/?query=220981at33090	26S Proteasome non-ATPase regulatory subunit 9
223902at33090	Duplicated	Z_mays_g027727.t1	150.1	103	https://v10-1.orthodb.org/?query=223902at33090	Thioredoxin domain
223902at33090	Duplicated	Z_mays_g014364.t1	162.3	92	https://v10-1.orthodb.org/?query=223902at33090	Thioredoxin domain
223902at33090	Duplicated	Z_mays_g011564.t1	152.7	90	https://v10-1.orthodb.org/?query=223902at33090	Thioredoxin domain
225336at33090	Fragmented	Z_mays_g000510.t1	76.2	71	https://v10-1.orthodb.org/?query=225336at33090	Mechanosensitive ion channel MscS domain superfamily
227848at33090	Fragmented	Z_mays_g017131.t1	159.1	114	https://v10-1.orthodb.org/?query=227848at33090	RWD domain
228201at33090	Complete	Z_mays_g028552.t1	301.2	249	https://v10-1.orthodb.org/?query=228201at33090	Domain of unknown function DUF1995
229764at33090	Fragmented	Z_mays_g002227.t1	176.3	145	https://v10-1.orthodb.org/?query=229764at33090	Shikimate kinase/gluconokinase
229778at33090	Complete	Z_mays_g035246.t1	134.5	106	https://v10-1.orthodb.org/?query=229778at33090	Predicted protein
229782at33090	Complete	Z_mays_g017324.t1	117.0	53	https://v10-1.orthodb.org/?query=229782at33090	Putative membrane protein insertion efficiency factor
230103at33090	Complete	Z_mays_g013010.t1	465.1	301	https://v10-1.orthodb.org/?query=230103at33090	Ribosomal protein S23/S29, mitochondrial
231151at33090	Fragmented	Z_mays_g001765.t1	140.7	105	https://v10-1.orthodb.org/?query=231151at33090	NAD(P)-binding domain
231707at33090	Missing
233744at33090	Fragmented	Z_mays_g014558.t1	74.2	57	https://v10-1.orthodb.org/?query=233744at33090	Protein Iojap/ribosomal silencing factor RsfS
234046at33090	Missing
238204at33090	Missing
